date,departments,daily_visits,daily_admissions,admission_rate,patient_days,daily_discharge,wait_time,daily_revenue,ctf_daily,daily_profit,ctp_daily,beds_in_use,total_beds,occupancy_rate,daily_readmission,readmission_rate,bed_turnover,employee_count,employee_resign,employee_turnover,equip_count,equip_use,staff_patient_ratio,refer_reason,doctor_id,day_of_week
2024-03-29,oncology,31,0,0.0,60,14,24,0,0,0,0,23,23,1.0,0,0.09,0.0,15,0,0.0,32,0.5,1:1,Mental Health,ONC13,Friday
2024-03-30,radiology,21,0,0.0,0,0,0,7020,0,7012,0,0,0,0.0,0,0.0,0.0,0,0,0.0,12,0.7,1:3,0,RAD20,Saturday
2024-03-31,pathology,26,0,0.0,0,0,0,12444,0,12441,0,0,0,0.0,0,0.0,0.0,0,0,0.0,18,0.9,1:3,0,PAT15,Sunday
2024-04-01,anesthesiology,30,0,0.0,0,0,0,17122,0,17105,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.8,1:2,0,ANE2,Monday
2024-04-02,icu,32,0,0.0,78,16,59,0,0,0,0,27,30,0.9,0,0.03,0.0,13,0,0.0,19,0.8,1:1,Prenatal,ICU5,Tuesday
2024-04-03,psychiatry,34,1,0.03,122,1,8,0,0,0,0,67,69,0.97,3,0.03,0.0,16,1,0.06,35,0.5,1:1,Breathing Disorders,PSY19,Wednesday
2024-04-04,physical_therapy,36,0,0.0,0,4,0,4568,0,4564,0,11,11,1.0,0,0.0,0.0,14,1,0.07,18,1.0,1:4,0,PHY18,Thursday
2024-04-05,resp_therapy,35,0,0.0,0,24,0,11128,0,11119,0,24,24,1.0,0,0.0,0.0,13,1,0.08,16,0.6,1:4,0,RES21,Friday
2024-04-06,nutrition_diet,8,0,0.0,0,0,0,2602,0,2584,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:4,0,NUT11,Saturday
2024-04-07,pharmacy,33,0,0.0,0,0,0,17658,0,17639,0,0,0,0.0,0,0.0,0.0,0,0,0.0,55,0.9,1:3,0,PHA17,Sunday
2024-04-08,laboratory,36,0,0.0,0,0,0,18174,0,18170,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.7,1:3,0,LAB8,Monday
2024-04-09,infection_control,6,0,0.0,0,33,0,0,0,0,0,0,0,0.45,3,0.02,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Tuesday
2024-01-01,medical_records,9,0,0.0,0,0,0,16084,0,16073,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:4,0,MED9,Monday
2024-01-02,admin,31,0,0.0,0,0,0,15333,0,15331,0,0,0,0.0,0,0.0,0.0,19,0,0.0,0,0.0,1:2,0,ADM1,Tuesday
2024-01-03,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,0,0,SEC22,Wednesday
2024-01-04,emergency,16,0,0.0,0,28,46,0,0,0,0,34,34,1.0,0,0.0,0.0,18,1,0.06,57,0.7,1:4,Pre/Post Surgery,EME4,Thursday
2024-01-05,internal_med,40,10,0.25,69,21,49,0,0,0,0,20,51,0.39,2,0.18,0.2,15,0,0.0,10,0.8,1:4,Mental Health,INT7,Friday
2024-01-06,surgery,0,27,1.0,56,15,0,13378,0,13365,0,23,77,0.3,2,0.03,0.4,15,1,0.07,44,0.9,1:2,Mental Health,SUR23,Saturday
2024-01-07,pediatric,23,0,0.0,25,10,30,0,0,0,0,10,10,1.0,3,0.1,0.0,17,1,0.06,37,0.9,1:3,Critical Care,PED16,Sunday
2024-01-08,obgyn,10,10,1.0,46,10,35,0,0,0,0,8,54,0.15,0,0.03,0.2,10,1,0.1,33,0.5,1:2,Mental Health,OBG12,Monday
2024-01-09,cardio,12,0,0.0,127,23,14,0,0,0,0,23,23,1.0,4,0.09,0.0,13,0,0.0,29,0.6,1:3,Joint Issues,CAR3,Tuesday
2024-01-10,orthopedic,26,20,0.77,38,2,0,0,0,0,0,17,39,0.44,3,0.02,0.5,17,1,0.06,41,0.5,1:3,Chronic Illness,ORT14,Wednesday
2024-01-11,neurology,6,0,0.0,39,9,0,0,0,0,0,20,20,1.0,0,0.0,0.0,11,1,0.09,55,0.7,1:1,Child Health,NEU10,Thursday
2024-01-12,oncology,17,0,0.0,122,28,10,0,0,0,0,51,51,1.0,1,0.07,0.0,14,1,0.07,44,0.8,1:3,Elective Procedure,ONC13,Friday
2024-01-13,radiology,44,0,0.0,0,0,0,3952,0,3941,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.8,1:4,0,RAD20,Saturday
2024-01-14,pathology,28,0,0.0,0,0,0,4513,0,4504,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.8,1:1,0,PAT15,Sunday
2024-01-15,anesthesiology,22,0,0.0,0,0,0,10251,0,10245,0,0,0,0.0,0,0.0,0.0,0,0,0.0,17,1.0,1:4,0,ANE2,Monday
2024-01-16,icu,49,0,0.0,62,33,15,0,0,0,0,15,33,0.45,4,0.17,0.0,15,1,0.07,33,0.8,1:3,Lab Tests,ICU5,Tuesday
2024-01-17,psychiatry,24,0,0.0,61,31,59,0,0,0,0,40,40,1.0,2,0.12,0.0,13,0,0.0,37,0.7,1:1,Imaging,PSY19,Wednesday
2024-01-18,physical_therapy,9,0,0.56,0,15,0,5066,0,5060,0,33,53,0.62,0,0.0,0.0,18,0,0.0,50,0.9,1:4,0,PHY18,Thursday
2024-01-19,resp_therapy,10,0,0.0,0,15,0,17011,0,17002,0,11,19,0.58,0,0.0,0.0,12,1,0.08,27,0.7,1:4,0,RES21,Friday
2024-01-20,nutrition_diet,21,0,0.0,0,0,0,19113,0,19105,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,1:2,0,NUT11,Saturday
2024-01-21,pharmacy,30,0,0.0,0,0,0,1890,0,1882,0,0,0,0.0,0,0.0,0.0,0,0,0.0,12,0.8,1:3,0,PHA17,Sunday
2024-01-22,laboratory,17,0,0.0,0,0,0,17325,0,17321,0,0,0,0.0,0,0.0,0.0,0,0,0.0,55,0.7,1:1,0,LAB8,Monday
2024-01-23,infection_control,16,0,1.0,0,23,0,0,0,0,0,0,0,0.23,3,0.08,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Tuesday
2024-01-24,medical_records,29,0,0.0,0,0,0,16613,0,16608,0,0,0,0.0,0,0.0,0.0,18,1,0.06,0,0.0,1:4,0,MED9,Wednesday
2024-01-25,admin,48,0,0.0,0,0,0,1953,0,1947,0,0,0,0.0,0,0.0,0.0,12,0,0.0,0,0.0,1:4,0,ADM1,Thursday
2024-01-26,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,0,0,SEC22,Friday
2024-01-27,emergency,29,0,0.0,0,28,33,0,0,0,0,28,28,1.0,0,0.0,0.0,12,0,0.0,41,0.6,1:4,Pre/Post Surgery,EME4,Saturday
2024-01-28,internal_med,7,0,0.0,70,17,52,0,0,0,0,49,49,1.0,2,0.1,0.0,15,0,0.0,19,0.8,1:4,Accident,INT7,Sunday
2024-01-29,surgery,0,0,0.0,57,12,0,19332,0,19313,0,12,12,1.0,2,0.14,0.0,12,0,0.0,30,0.6,1:2,Child Health,SUR23,Monday
2024-01-30,pediatric,22,0,0.0,14,8,5,0,0,0,0,19,19,1.0,4,0.07,0.0,14,0,0.0,47,0.8,1:2,Child Health,PED16,Tuesday
2024-01-31,obgyn,7,0,0.0,69,8,10,0,0,0,0,48,48,1.0,0,0.1,0.0,10,0,0.0,10,0.6,1:2,Cardiac Issues,OBG12,Wednesday
2024-02-01,cardio,37,0,0.0,113,26,42,0,0,0,0,26,26,1.0,2,0.08,0.0,13,1,0.08,23,0.8,1:3,Mental Health,CAR3,Thursday
2024-02-02,orthopedic,34,0,0.0,62,21,0,0,0,0,0,21,21,1.0,1,0.06,0.0,17,1,0.06,14,0.7,1:3,Child Health,ORT14,Friday
2024-02-03,neurology,27,0,0.0,123,11,0,0,0,0,0,11,11,1.0,3,0.2,0.0,17,1,0.06,45,0.9,1:4,Pre/Post Surgery,NEU10,Saturday
2024-02-04,oncology,13,0,0.0,115,27,58,0,0,0,0,27,27,1.0,3,0.18,0.0,19,1,0.05,20,0.6,1:1,Imaging,ONC13,Sunday
2024-02-05,radiology,29,0,0.0,0,0,0,6148,0,6145,0,0,0,0.0,0,0.0,0.0,0,0,0.0,43,0.7,1:1,0,RAD20,Monday
2024-02-06,pathology,41,0,0.0,0,0,0,6737,0,6732,0,0,0,0.0,0,0.0,0.0,0,0,0.0,49,1.0,1:3,0,PAT15,Tuesday
2024-02-07,anesthesiology,17,0,0.0,0,0,0,3469,0,3465,0,0,0,0.0,0,0.0,0.0,0,0,0.0,32,1.0,1:4,0,ANE2,Wednesday
2024-02-08,icu,29,0,0.0,41,31,5,0,0,0,0,37,51,0.73,4,0.18,0.0,15,0,0.0,57,0.6,1:2,Chronic Illness,ICU5,Thursday
2024-02-09,psychiatry,37,0,0.0,40,16,45,0,0,0,0,44,52,0.85,1,0.06,0.0,11,0,0.0,58,0.6,1:4,Rehabilitation,PSY19,Friday
2024-02-10,physical_therapy,44,0,0.25,0,16,0,7274,0,7270,0,14,41,0.34,0,0.0,0.0,10,0,0.0,15,0.8,1:1,0,PHY18,Saturday
2024-02-11,resp_therapy,26,0,0.0,0,10,0,8394,0,8378,0,10,10,1.0,0,0.0,0.0,10,1,0.1,29,0.7,1:4,0,RES21,Sunday
2024-02-12,nutrition_diet,7,0,0.0,0,0,0,7150,0,7147,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:4,0,NUT11,Monday
2024-02-13,pharmacy,23,0,0.0,0,0,0,8125,0,8123,0,0,0,0.0,0,0.0,0.0,0,0,0.0,45,0.5,1:4,0,PHA17,Tuesday
2024-02-14,laboratory,40,0,0.0,0,0,0,11422,0,11414,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.7,1:2,0,LAB8,Wednesday
2024-02-15,infection_control,31,0,0.0,0,22,0,0,0,0,0,0,0,0.5,0,0.13,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Thursday
2024-02-16,medical_records,22,0,0.0,0,0,0,6170,0,6151,0,0,0,0.0,0,0.0,0.0,13,1,0.08,0,0.0,1:3,0,MED9,Friday
2024-02-17,admin,27,0,0.0,0,0,0,15547,0,15530,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:1,0,ADM1,Saturday
2024-02-18,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,11,1,0.09,0,0.0,0,0,SEC22,Sunday
2024-02-19,emergency,32,11,0.34,0,18,22,0,0,0,0,29,58,0.5,0,0.0,0.0,16,1,0.06,16,0.8,1:2,Cancer,EME4,Monday
2024-02-20,internal_med,36,0,0.0,125,33,32,0,0,0,0,31,33,0.94,1,0.07,0.0,13,0,0.0,57,0.9,1:4,Imaging,INT7,Tuesday
2024-02-21,surgery,0,0,0.0,135,11,0,6764,0,6755,0,11,11,1.0,4,0.01,0.0,16,1,0.06,36,0.9,1:2,Critical Care,SUR23,Wednesday
2024-02-22,pediatric,10,0,0.0,24,32,24,0,0,0,0,54,54,1.0,3,0.17,0.0,18,1,0.06,31,0.8,1:3,Cancer,PED16,Thursday
2024-02-23,obgyn,32,0,0.0,20,38,27,0,0,0,0,55,55,1.0,1,0.18,0.0,16,0,0.0,49,0.8,1:4,Prenatal,OBG12,Friday
2024-02-24,cardio,12,0,0.0,64,20,57,0,0,0,0,20,20,1.0,2,0.01,0.0,19,1,0.05,54,0.6,1:3,Child Health,CAR3,Saturday
2024-02-25,orthopedic,42,0,0.0,18,18,0,0,0,0,0,18,18,1.0,4,0.02,0.0,16,1,0.06,49,0.7,1:3,Accident,ORT14,Sunday
2024-02-26,neurology,25,0,0.0,66,11,0,0,0,0,0,63,65,0.97,0,0.11,0.0,13,0,0.0,21,1.0,1:2,Accident,NEU10,Monday
2024-02-27,oncology,41,0,0.0,79,11,10,0,0,0,0,65,70,0.93,4,0.16,0.0,11,0,0.0,18,0.7,1:3,Imaging,ONC13,Tuesday
2024-02-28,radiology,46,0,0.0,0,0,0,5994,0,5975,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,0.6,1:3,0,RAD20,Wednesday
2024-02-29,pathology,42,0,0.0,0,0,0,14297,0,14283,0,0,0,0.0,0,0.0,0.0,0,0,0.0,14,0.5,1:2,0,PAT15,Thursday
2024-03-01,anesthesiology,36,0,0.0,0,0,0,5312,0,5297,0,0,0,0.0,0,0.0,0.0,0,0,0.0,26,0.7,1:2,0,ANE2,Friday
2024-03-02,icu,27,0,0.0,104,22,40,0,0,0,0,22,22,1.0,4,0.13,0.0,13,0,0.0,53,0.9,1:2,Cancer,ICU5,Saturday
2024-03-03,psychiatry,24,0,0.0,135,16,18,0,0,0,0,16,16,1.0,2,0.0,0.0,12,1,0.08,20,0.9,1:2,Child Health,PSY19,Sunday
2024-03-04,physical_therapy,46,0,0.0,0,21,0,5993,0,5985,0,21,21,1.0,0,0.0,0.0,17,1,0.06,57,0.6,1:4,0,PHY18,Monday
2024-03-05,resp_therapy,19,0,0.0,0,31,0,1906,0,1891,0,34,34,1.0,0,0.0,0.0,16,0,0.0,33,0.6,1:4,0,RES21,Tuesday
2024-03-06,nutrition_diet,16,0,0.0,0,0,0,4493,0,4491,0,0,0,0.0,0,0.0,0.0,17,0,0.0,0,0.0,1:4,0,NUT11,Wednesday
2024-03-07,pharmacy,32,0,0.0,0,0,0,16342,0,16331,0,0,0,0.0,0,0.0,0.0,0,0,0.0,56,0.9,1:3,0,PHA17,Thursday
2024-03-08,laboratory,16,0,0.0,0,0,0,14242,0,14240,0,0,0,0.0,0,0.0,0.0,0,0,0.0,30,1.0,1:2,0,LAB8,Friday
2024-03-09,infection_control,21,0,0.24,0,35,0,0,0,0,0,0,0,0.41,0,0.15,0.0,0,0,0.0,0,0.0,1:1,0,INF6,Saturday
2024-03-10,medical_records,47,0,0.0,0,0,0,18430,0,18422,0,0,0,0.0,0,0.0,0.0,14,0,0.0,0,0.0,1:2,0,MED9,Sunday
2024-03-11,admin,27,0,0.0,0,0,0,13131,0,13112,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:4,0,ADM1,Monday
2024-03-12,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,10,0,0.0,0,0.0,0,0,SEC22,Tuesday
2024-03-13,emergency,27,14,0.52,0,4,9,0,0,0,0,16,34,0.47,0,0.0,0.0,18,0,0.0,46,0.6,1:2,Child Health,EME4,Wednesday
2024-03-14,internal_med,15,13,0.87,105,2,53,0,0,0,0,24,39,0.62,0,0.09,0.3,18,0,0.0,49,0.7,1:4,Rehabilitation,INT7,Thursday
2024-03-15,surgery,0,0,0.0,59,10,0,17262,0,17258,0,47,47,1.0,4,0.1,0.0,19,0,0.0,27,0.6,1:2,Nervous System,SUR23,Friday
2024-03-16,pediatric,31,0,0.0,60,15,15,0,0,0,0,44,44,1.0,2,0.17,0.0,16,0,0.0,27,0.8,1:3,Rehabilitation,PED16,Saturday
2024-03-17,obgyn,16,0,0.0,117,17,32,0,0,0,0,42,42,1.0,0,0.2,0.0,14,1,0.07,17,0.9,1:3,Critical Care,OBG12,Sunday
2024-03-18,cardio,24,0,0.0,134,38,43,0,0,0,0,48,58,0.83,0,0.19,0.0,13,1,0.08,17,0.6,1:1,Nervous System,CAR3,Monday
2024-03-19,orthopedic,37,0,0.0,68,20,0,0,0,0,0,40,40,1.0,4,0.15,0.0,18,0,0.0,14,0.6,1:1,Pre/Post Surgery,ORT14,Tuesday
2024-03-20,neurology,34,0,0.0,126,15,0,0,0,0,0,50,50,1.0,0,0.09,0.0,16,0,0.0,20,0.5,1:4,Mental Health,NEU10,Wednesday
2024-03-21,oncology,30,14,0.47,66,13,47,0,0,0,0,17,44,0.39,2,0.06,0.3,16,1,0.06,17,0.6,1:1,Mental Health,ONC13,Thursday
2024-03-22,radiology,12,0,0.0,0,0,0,4122,0,4118,0,0,0,0.0,0,0.0,0.0,0,0,0.0,19,0.7,1:4,0,RAD20,Friday
2024-03-23,pathology,22,0,0.0,0,0,0,9892,0,9887,0,0,0,0.0,0,0.0,0.0,0,0,0.0,43,0.9,1:4,0,PAT15,Saturday
2024-03-24,anesthesiology,6,0,0.0,0,0,0,9265,0,9255,0,0,0,0.0,0,0.0,0.0,0,0,0.0,47,0.8,1:2,0,ANE2,Sunday
2024-03-25,icu,26,0,0.0,135,22,17,0,0,0,0,34,38,0.89,0,0.09,0.0,10,1,0.1,56,0.9,1:3,Prenatal,ICU5,Monday
2024-03-26,psychiatry,29,0,0.0,147,20,40,0,0,0,0,20,20,1.0,0,0.06,0.0,17,1,0.06,29,0.5,1:3,Critical Care,PSY19,Tuesday
2024-03-27,physical_therapy,8,0,0.0,0,14,0,15561,0,15559,0,14,14,1.0,0,0.0,0.0,16,0,0.0,53,0.7,1:4,0,PHY18,Wednesday
2024-03-28,resp_therapy,13,0,0.0,0,20,0,5335,0,5317,0,56,56,1.0,0,0.0,0.0,13,1,0.08,57,0.6,1:4,0,RES21,Thursday
2024-03-29,nutrition_diet,35,0,0.0,0,0,0,2682,0,2666,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:2,0,NUT11,Friday
2024-03-30,pharmacy,5,0,0.0,0,0,0,8233,0,8221,0,0,0,0.0,0,0.0,0.0,0,0,0.0,50,0.6,1:3,0,PHA17,Saturday
2024-03-31,laboratory,47,0,0.0,0,0,0,12207,0,12191,0,0,0,0.0,0,0.0,0.0,0,0,0.0,36,0.6,1:4,0,LAB8,Sunday
2024-04-01,infection_control,27,0,0.0,0,5,0,0,0,0,0,0,0,1.0,1,0.06,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Monday
2024-04-02,medical_records,28,0,0.0,0,0,0,7050,0,7048,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:1,0,MED9,Tuesday
2024-04-03,admin,39,0,0.0,0,0,0,18453,0,18436,0,0,0,0.0,0,0.0,0.0,16,1,0.06,0,0.0,1:3,0,ADM1,Wednesday
2024-04-04,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,0,0,SEC22,Thursday
2024-04-05,emergency,21,0,0.0,0,32,48,0,0,0,0,59,70,0.84,0,0.0,0.0,13,1,0.08,43,0.7,1:4,Accident,EME4,Friday
2024-04-06,internal_med,37,0,0.0,122,6,18,0,0,0,0,57,63,0.9,3,0.1,0.0,11,0,0.0,13,0.9,1:2,Cardiac Issues,INT7,Saturday
2024-04-07,surgery,0,20,0.87,148,26,0,3334,0,3325,0,31,77,0.4,3,0.03,0.3,14,1,0.07,33,0.9,1:3,Mental Health,SUR23,Sunday
2024-04-08,pediatric,17,0,0.0,94,34,17,0,0,0,0,44,44,1.0,0,0.05,0.0,18,0,0.0,42,0.6,1:3,Cancer,PED16,Monday
2024-04-09,obgyn,11,11,1.0,20,18,16,0,0,0,0,36,76,0.47,3,0.06,0.1,17,1,0.06,21,0.8,1:2,Accident,OBG12,Tuesday
2024-01-01,cardio,41,0,0.0,48,30,12,0,0,0,0,49,49,1.0,0,0.17,0.0,14,0,0.0,30,0.8,1:1,Critical Care,CAR3,Monday
2024-01-02,orthopedic,16,0,0.0,50,39,0,0,0,0,0,56,56,1.0,0,0.18,0.0,19,0,0.0,45,0.6,1:3,Cardiac Issues,ORT14,Tuesday
2024-01-03,neurology,26,0,0.0,109,1,0,0,0,0,0,26,26,1.0,4,0.12,0.0,18,0,0.0,42,1.0,1:4,Cancer,NEU10,Wednesday
2024-01-04,oncology,22,3,0.14,141,28,25,0,0,0,0,28,59,0.47,0,0.12,0.1,18,1,0.06,27,0.9,1:1,Joint Issues,ONC13,Thursday
2024-01-05,radiology,10,0,0.0,0,0,0,12746,0,12728,0,0,0,0.0,0,0.0,0.0,0,0,0.0,38,0.7,1:3,0,RAD20,Friday
2024-01-06,pathology,26,0,0.0,0,0,0,5351,0,5334,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.9,1:1,0,PAT15,Saturday
2024-01-07,anesthesiology,7,0,0.0,0,0,0,5339,0,5337,0,0,0,0.0,0,0.0,0.0,0,0,0.0,31,0.5,1:1,0,ANE2,Sunday
2024-01-08,icu,20,7,0.35,86,35,5,0,0,0,0,11,53,0.21,1,0.05,0.1,10,1,0.1,34,0.8,1:1,Child Health,ICU5,Monday
2024-01-09,psychiatry,18,2,0.11,80,29,42,0,0,0,0,34,65,0.52,0,0.07,0.0,13,0,0.0,33,0.7,1:3,Critical Care,PSY19,Tuesday
2024-01-10,physical_therapy,44,0,0.0,0,34,0,15872,0,15853,0,45,70,0.64,0,0.0,0.0,17,1,0.06,25,0.6,1:1,0,PHY18,Wednesday
2024-01-11,resp_therapy,7,0,0.0,0,37,0,13271,0,13258,0,23,57,0.4,0,0.0,0.0,11,1,0.09,57,0.9,1:4,0,RES21,Thursday
2024-01-12,nutrition_diet,12,0,0.0,0,0,0,18626,0,18613,0,0,0,0.0,0,0.0,0.0,14,1,0.07,0,0.0,1:2,0,NUT11,Friday
2024-01-13,pharmacy,20,0,0.0,0,0,0,13690,0,13688,0,0,0,0.0,0,0.0,0.0,0,0,0.0,12,0.6,1:4,0,PHA17,Saturday
2024-01-14,laboratory,30,0,0.0,0,0,0,11733,0,11716,0,0,0,0.0,0,0.0,0.0,0,0,0.0,57,0.7,1:4,0,LAB8,Sunday
2024-01-15,infection_control,13,0,1.0,0,18,0,0,0,0,0,0,0,0.16,3,0.05,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Monday
2024-01-16,medical_records,39,0,0.0,0,0,0,17600,0,17585,0,0,0,0.0,0,0.0,0.0,15,1,0.07,0,0.0,1:1,0,MED9,Tuesday
2024-01-17,admin,14,0,0.0,0,0,0,9779,0,9775,0,0,0,0.0,0,0.0,0.0,13,0,0.0,0,0.0,1:1,0,ADM1,Wednesday
2024-01-18,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,18,0,0.0,0,0.0,0,0,SEC22,Thursday
2024-01-19,emergency,9,0,0.0,0,29,16,0,0,0,0,11,30,0.37,0,0.0,0.0,12,1,0.08,40,0.6,1:4,Mental Health,EME4,Friday
2024-01-20,internal_med,49,0,0.0,25,33,18,0,0,0,0,15,41,0.37,2,0.14,0.0,11,1,0.09,42,0.9,1:3,Lab Tests,INT7,Saturday
2024-01-21,surgery,0,10,0.38,146,4,0,1867,0,1853,0,24,38,0.63,3,0.04,0.3,17,1,0.06,41,0.7,1:1,Chronic Illness,SUR23,Sunday
2024-01-22,pediatric,23,0,0.0,136,26,18,0,0,0,0,26,26,1.0,1,0.15,0.0,11,0,0.0,35,0.6,1:4,Pre/Post Surgery,PED16,Monday
2024-01-23,obgyn,36,0,0.0,47,9,13,0,0,0,0,11,11,1.0,2,0.03,0.0,12,1,0.08,58,0.8,1:1,Rehabilitation,OBG12,Tuesday
2024-01-24,cardio,13,0,0.0,75,28,53,0,0,0,0,32,32,1.0,1,0.08,0.0,18,1,0.06,28,0.9,1:2,Cancer,CAR3,Wednesday
2024-01-25,orthopedic,49,46,0.94,106,21,0,0,0,0,0,10,77,0.13,0,0.15,0.6,12,0,0.0,48,1.0,1:1,Lab Tests,ORT14,Thursday
2024-01-26,neurology,41,0,0.0,92,24,0,0,0,0,0,25,25,1.0,3,0.08,0.0,14,1,0.07,42,1.0,1:4,Cancer,NEU10,Friday
2024-01-27,oncology,29,29,1.0,18,29,53,0,0,0,0,12,74,0.16,3,0.13,0.4,12,0,0.0,11,1.0,1:1,Breathing Disorders,ONC13,Saturday
2024-01-28,radiology,23,0,0.0,0,0,0,3977,0,3959,0,0,0,0.0,0,0.0,0.0,0,0,0.0,41,0.7,1:2,0,RAD20,Sunday
2024-01-29,pathology,9,0,0.0,0,0,0,3642,0,3635,0,0,0,0.0,0,0.0,0.0,0,0,0.0,52,0.9,1:1,0,PAT15,Monday
2024-01-30,anesthesiology,28,0,0.0,0,0,0,10429,0,10410,0,0,0,0.0,0,0.0,0.0,0,0,0.0,24,0.6,1:2,0,ANE2,Tuesday
2024-01-31,icu,18,0,0.0,94,25,8,0,0,0,0,25,25,1.0,4,0.18,0.0,10,0,0.0,36,0.6,1:1,Prenatal,ICU5,Wednesday
2024-02-01,psychiatry,15,15,1.0,104,27,23,0,0,0,0,13,55,0.24,2,0.11,0.3,13,1,0.08,26,0.6,1:2,Joint Issues,PSY19,Thursday
2024-02-02,physical_therapy,6,0,0.0,0,14,0,1565,0,1553,0,14,14,1.0,0,0.0,0.0,17,1,0.06,32,1.0,1:2,0,PHY18,Friday
2024-02-03,resp_therapy,31,0,0.65,0,33,0,5135,0,5132,0,21,74,0.28,0,0.0,0.0,17,1,0.06,34,0.9,1:2,0,RES21,Saturday
2024-02-04,nutrition_diet,7,0,0.0,0,0,0,15151,0,15141,0,0,0,0.0,0,0.0,0.0,19,1,0.05,0,0.0,1:2,0,NUT11,Sunday
2024-02-05,pharmacy,33,0,0.0,0,0,0,3539,0,3522,0,0,0,0.0,0,0.0,0.0,0,0,0.0,43,0.8,1:4,0,PHA17,Monday
2024-02-06,laboratory,17,0,0.0,0,0,0,2099,0,2080,0,0,0,0.0,0,0.0,0.0,0,0,0.0,40,0.6,1:1,0,LAB8,Tuesday
2024-02-07,infection_control,30,0,0.0,0,6,0,0,0,0,0,0,0,1.0,0,0.04,0.0,0,0,0.0,0,0.0,1:2,0,INF6,Wednesday
2024-02-08,medical_records,35,0,0.0,0,0,0,6807,0,6795,0,0,0,0.0,0,0.0,0.0,15,0,0.0,0,0.0,1:4,0,MED9,Thursday
2024-02-09,admin,8,0,0.0,0,0,0,15820,0,15818,0,0,0,0.0,0,0.0,0.0,11,0,0.0,0,0.0,1:2,0,ADM1,Friday
2024-02-10,security,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,10,0,0.0,0,0.0,0,0,SEC22,Saturday
2024-02-11,emergency,13,2,0.15,0,10,55,0,0,0,0,14,26,0.54,0,0.0,0.0,10,1,0.1,51,0.9,1:2,Joint Issues,EME4,Sunday
2024-02-12,internal_med,10,3,0.3,105,36,43,0,0,0,0,5,44,0.11,2,0.06,0.1,16,1,0.06,39,0.9,1:2,Mental Health,INT7,Monday
2024-02-13,surgery,0,11,0.92,93,20,0,11824,0,11809,0,24,55,0.44,2,0.15,0.2,16,0,0.0,16,0.5,1:4,Cancer,SUR23,Tuesday
2024-02-14,pediatric,8,0,0.0,42,11,24,0,0,0,0,12,12,1.0,0,0.19,0.0,12,1,0.08,30,1.0,1:1,Rehabilitation,PED16,Wednesday
2024-02-15,obgyn,22,22,1.0,33,38,43,0,0,0,0,17,78,0.22,0,0.15,0.3,17,0,0.0,21,0.9,1:2,Cardiac Issues,OBG12,Thursday
2024-02-16,cardio,6,0,0.0,45,17,24,0,0,0,0,17,17,1.0,0,0.15,0.0,13,1,0.08,59,0.5,1:2,Imaging,CAR3,Friday
2024-02-17,orthopedic,36,0,0.0,75,24,0,0,0,0,0,64,76,0.84,1,0.02,0.0,11,0,0.0,20,0.6,1:1,Lab Tests,ORT14,Saturday
2024-02-18,neurology,36,0,0.0,78,22,0,0,0,0,0,35,35,1.0,1,0.02,0.0,11,1,0.09,21,0.8,1:3,Prenatal,NEU10,Sunday
2024-02-19,oncology,37,17,0.46,85,2,17,0,0,0,0,21,40,0.52,0,0.15,0.4,16,1,0.06,23,0.8,1:4,Accident,ONC13,Monday
2024-02-20,radiology,44,0,0.0,0,0,0,16937,0,16929,0,0,0,0.0,0,0.0,0.0,0,0,0.0,39,0.7,1:1,0,RAD20,Tuesday
